Area,Item,Year,Area harvested,Yield
Botswana,Cabbages and other brassicas,1961,0,0
Botswana,Cabbages and other brassicas,1962,0,0
Botswana,Cabbages and other brassicas,1963,0,0
Botswana,Cabbages and other brassicas,1964,0,0
Botswana,Cabbages and other brassicas,1965,0,0
Botswana,Cabbages and other brassicas,1966,0,0
Botswana,Cabbages and other brassicas,1967,0,0
Botswana,Cabbages and other brassicas,1968,0,0
Botswana,Cabbages and other brassicas,1969,0,0
Botswana,Cabbages and other brassicas,1970,0,0
Botswana,Cabbages and other brassicas,1971,0,0
Botswana,Cabbages and other brassicas,1972,0,0
Botswana,Cabbages and other brassicas,1973,0,0
Botswana,Cabbages and other brassicas,1974,0,0
Botswana,Cabbages and other brassicas,1975,0,0
Botswana,Cabbages and other brassicas,1976,0,0
Botswana,Cabbages and other brassicas,1977,0,0
Botswana,Cabbages and other brassicas,1978,0,0
Botswana,Cabbages and other brassicas,1979,0,0
Botswana,Cabbages and other brassicas,1980,0,0
Botswana,Cabbages and other brassicas,1981,0,0
Botswana,Cabbages and other brassicas,1982,0,0
Botswana,Cabbages and other brassicas,1983,0,0
Botswana,Cabbages and other brassicas,1984,0,0
Botswana,Cabbages and other brassicas,1985,0,0
Botswana,Cabbages and other brassicas,1986,0,0
Botswana,Cabbages and other brassicas,1987,0,0
Botswana,Cabbages and other brassicas,1988,0,0
Botswana,Cabbages and other brassicas,1989,0,0
Botswana,Cabbages and other brassicas,1990,0,0
Botswana,Cabbages and other brassicas,1991,0,0
Botswana,Cabbages and other brassicas,1992,0,0
Botswana,Cabbages and other brassicas,1993,0,0
Botswana,Cabbages and other brassicas,1994,0,0
Botswana,Cabbages and other brassicas,1995,0,0
Botswana,Cabbages and other brassicas,1996,0,0
Botswana,Cabbages and other brassicas,1997,0,0
Botswana,Cabbages and other brassicas,1998,0,0
Botswana,Cabbages and other brassicas,1999,0,0
Botswana,Cabbages and other brassicas,2000,0,0
Botswana,Cabbages and other brassicas,2001,0,0
Botswana,Cabbages and other brassicas,2002,0,0
Botswana,Cabbages and other brassicas,2003,0,0
Botswana,Cabbages and other brassicas,2004,0,0
Botswana,Cabbages and other brassicas,2005,0,0
Botswana,Cabbages and other brassicas,2006,0,0
Botswana,Cabbages and other brassicas,2007,0,0
Botswana,Cabbages and other brassicas,2008,0,0
Botswana,Cabbages and other brassicas,2009,0,0
Botswana,Cabbages and other brassicas,2010,0,0
Botswana,Cabbages and other brassicas,2011,0,0
Botswana,Cabbages and other brassicas,2012,0,0
Botswana,Cabbages and other brassicas,2013,0,0
Botswana,Cabbages and other brassicas,2014,0,0
Botswana,Cabbages and other brassicas,2015,"105.000000""""","775905.000000"""""
Botswana,Cabbages and other brassicas,2016,"100.000000""""","800000.000000"""""
Botswana,Cabbages and other brassicas,2017,"439.000000""""","310615.000000"""""
Botswana,Cabbages and other brassicas,2018,"476.000000""""","310714.000000"""""
Botswana,Cabbages and other brassicas,2019,"490.000000""""","293000.000000"""""
Botswana,Carrots and turnips,1961,0,0
Botswana,Carrots and turnips,1962,0,0
Botswana,Carrots and turnips,1963,0,0
Botswana,Carrots and turnips,1964,0,0
Botswana,Carrots and turnips,1965,0,0
Botswana,Carrots and turnips,1966,0,0
Botswana,Carrots and turnips,1967,0,0
Botswana,Carrots and turnips,1968,0,0
Botswana,Carrots and turnips,1969,0,0
Botswana,Carrots and turnips,1970,0,0
Botswana,Carrots and turnips,1971,0,0
Botswana,Carrots and turnips,1972,0,0
Botswana,Carrots and turnips,1973,0,0
Botswana,Carrots and turnips,1974,0,0
Botswana,Carrots and turnips,1975,0,0
Botswana,Carrots and turnips,1976,0,0
Botswana,Carrots and turnips,1977,0,0
Botswana,Carrots and turnips,1978,0,0
Botswana,Carrots and turnips,1979,0,0
Botswana,Carrots and turnips,1980,0,0
Botswana,Carrots and turnips,1981,0,0
Botswana,Carrots and turnips,1982,0,0
Botswana,Carrots and turnips,1983,0,0
Botswana,Carrots and turnips,1984,0,0
Botswana,Carrots and turnips,1985,0,0
Botswana,Carrots and turnips,1986,0,0
Botswana,Carrots and turnips,1987,0,0
Botswana,Carrots and turnips,1988,0,0
Botswana,Carrots and turnips,1989,0,0
Botswana,Carrots and turnips,1990,0,0
Botswana,Carrots and turnips,1991,0,0
Botswana,Carrots and turnips,1992,0,0
Botswana,Carrots and turnips,1993,0,0
Botswana,Carrots and turnips,1994,0,0
Botswana,Carrots and turnips,1995,0,0
Botswana,Carrots and turnips,1996,0,0
Botswana,Carrots and turnips,1997,0,0
Botswana,Carrots and turnips,1998,0,0
Botswana,Carrots and turnips,1999,0,0
Botswana,Carrots and turnips,2000,0,0
Botswana,Carrots and turnips,2001,0,0
Botswana,Carrots and turnips,2002,0,0
Botswana,Carrots and turnips,2003,0,0
Botswana,Carrots and turnips,2004,0,0
Botswana,Carrots and turnips,2005,0,0
Botswana,Carrots and turnips,2006,0,0
Botswana,Carrots and turnips,2007,0,0
Botswana,Carrots and turnips,2008,0,0
Botswana,Carrots and turnips,2009,0,0
Botswana,Carrots and turnips,2010,0,0
Botswana,Carrots and turnips,2011,0,0
Botswana,Carrots and turnips,2012,0,0
Botswana,Carrots and turnips,2013,0,0
Botswana,Carrots and turnips,2014,0,0
Botswana,Carrots and turnips,2015,0,0
Botswana,Carrots and turnips,2016,0,0
Botswana,Carrots and turnips,2017,"135.000000""""","281926.000000"""""
Botswana,Carrots and turnips,2018,"133.000000""""","252481.000000"""""
Botswana,Carrots and turnips,2019,"140.000000""""","277857.000000"""""
Botswana,Cereals nes,1961,0,0
Botswana,Cereals nes,1962,0,0
Botswana,Cereals nes,1963,0,0
Botswana,Cereals nes,1964,0,0
Botswana,Cereals nes,1965,0,0
Botswana,Cereals nes,1966,0,0
Botswana,Cereals nes,1967,0,0
Botswana,Cereals nes,1968,0,0
Botswana,Cereals nes,1969,0,0
Botswana,Cereals nes,1970,0,0
Botswana,Cereals nes,1971,0,0
Botswana,Cereals nes,1972,0,0
Botswana,Cereals nes,1973,0,0
Botswana,Cereals nes,1974,0,0
Botswana,Cereals nes,1975,0,0
Botswana,Cereals nes,1976,"1200.000000""""","7500.000000"""""
Botswana,Cereals nes,1977,"2000.000000""""","8000.000000"""""
Botswana,Cereals nes,1978,"2000.000000""""","8000.000000"""""
Botswana,Cereals nes,1979,"2000.000000""""","8000.000000"""""
Botswana,Cereals nes,1980,"2000.000000""""","8000.000000"""""
Botswana,Cereals nes,1981,"2000.000000""""","8000.000000"""""
Botswana,Cereals nes,1982,"2000.000000""""","8000.000000"""""
Botswana,Cereals nes,1983,"2000.000000""""","8000.000000"""""
Botswana,Cereals nes,1984,"2000.000000""""","8000.000000"""""
Botswana,Cereals nes,1985,"2000.000000""""","8000.000000"""""
Botswana,Cereals nes,1986,"2000.000000""""","8000.000000"""""
Botswana,Cereals nes,1987,"2000.000000""""","8000.000000"""""
Botswana,Cereals nes,1988,"2000.000000""""","8000.000000"""""
Botswana,Cereals nes,1989,"2000.000000""""","8000.000000"""""
Botswana,Cereals nes,1990,"2200.000000""""","8182.000000"""""
Botswana,Cereals nes,1991,"2500.000000""""","8000.000000"""""
Botswana,Cereals nes,1992,"2900.000000""""","8621.000000"""""
Botswana,Cereals nes,1993,"3500.000000""""","8571.000000"""""
Botswana,Cereals nes,1994,"3446.000000""""","8456.000000"""""
Botswana,Cereals nes,1995,"3265.000000""""","8472.000000"""""
Botswana,Cereals nes,1996,"3104.000000""""","8515.000000"""""
Botswana,Cereals nes,1997,"2928.000000""""","8566.000000"""""
Botswana,Cereals nes,1998,"2900.000000""""","8621.000000"""""
Botswana,Cereals nes,1999,"3112.000000""""","8621.000000"""""
Botswana,Cereals nes,2000,"3500.000000""""","8571.000000"""""
Botswana,Cereals nes,2001,"2900.000000""""","8621.000000"""""
Botswana,Cereals nes,2002,"2200.000000""""","8182.000000"""""
Botswana,Cereals nes,2003,"2000.000000""""","8000.000000"""""
Botswana,Cereals nes,2004,"2041.000000""""","8520.000000"""""
Botswana,Cereals nes,2005,"2064.000000""""","8624.000000"""""
Botswana,Cereals nes,2006,"2098.000000""""","8751.000000"""""
Botswana,Cereals nes,2007,"2200.000000""""","8182.000000"""""
Botswana,Cereals nes,2008,"2495.000000""""","9623.000000"""""
Botswana,Cereals nes,2009,"2804.000000""""","10489.000000"""""
Botswana,Cereals nes,2010,"3128.000000""""","11509.000000"""""
Botswana,Cereals nes,2011,"2800.000000""""","13214.000000"""""
Botswana,Cereals nes,2012,"3000.000000""""","12667.000000"""""
Botswana,Cereals nes,2013,"3300.000000""""","11818.000000"""""
Botswana,Cereals nes,2014,"3413.000000""""","11705.000000"""""
Botswana,Cereals nes,2015,"3292.000000""""","12491.000000"""""
Botswana,Cereals nes,2016,"3226.000000""""","12799.000000"""""
Botswana,Cereals nes,2017,"3214.000000""""","13037.000000"""""
Botswana,Cereals nes,2018,"3239.000000""""","13273.000000"""""
Botswana,Cereals nes,2019,"3288.000000""""","13504.000000"""""
Botswana,Fibre Crops Primary,1961,"1000.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1962,"1000.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1963,"1000.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1964,"1287.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1965,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1966,"798.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1967,"742.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1968,"890.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1969,"931.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1970,"800.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1971,"1200.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1972,"1000.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1973,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1974,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1975,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1976,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1977,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1978,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1979,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1980,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1981,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1982,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1983,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1984,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1985,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1986,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1987,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1988,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1989,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1990,"1269.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1991,"1155.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1992,"1117.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1993,"1080.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1994,"1044.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1995,"1014.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1996,"1031.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1997,"1000.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1998,"900.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,1999,"950.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2000,"1100.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2001,"905.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2002,"804.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2003,"691.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2004,"643.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2005,"604.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2006,"579.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2007,"500.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2008,"535.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2009,"400.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2010,"430.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2011,"440.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2012,"450.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2013,"470.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2014,"500.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2015,"500.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2016,"500.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2017,"500.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2018,"500.000000""""","0.000000"""""
Botswana,Fibre Crops Primary,2019,"502.000000""""","0.000000"""""
Botswana,Fruit Primary,1961,"1300.000000""""","36154.000000"""""
Botswana,Fruit Primary,1962,"1400.000000""""","34286.000000"""""
Botswana,Fruit Primary,1963,"1400.000000""""","36429.000000"""""
Botswana,Fruit Primary,1964,"1390.000000""""","38727.000000"""""
Botswana,Fruit Primary,1965,"1520.000000""""","36651.000000"""""
Botswana,Fruit Primary,1966,"1520.000000""""","37309.000000"""""
Botswana,Fruit Primary,1967,"1520.000000""""","37967.000000"""""
Botswana,Fruit Primary,1968,"1520.000000""""","38625.000000"""""
Botswana,Fruit Primary,1969,"1470.000000""""","42299.000000"""""
Botswana,Fruit Primary,1970,"1470.000000""""","42980.000000"""""
Botswana,Fruit Primary,1971,"1580.000000""""","42722.000000"""""
Botswana,Fruit Primary,1972,"1580.000000""""","43987.000000"""""
Botswana,Fruit Primary,1973,"1680.000000""""","42560.000000"""""
Botswana,Fruit Primary,1974,"1680.000000""""","43750.000000"""""
Botswana,Fruit Primary,1975,"1790.000000""""","42458.000000"""""
Botswana,Fruit Primary,1976,"1800.000000""""","44167.000000"""""
Botswana,Fruit Primary,1977,"1910.000000""""","43979.000000"""""
Botswana,Fruit Primary,1978,"2020.000000""""","44307.000000"""""
Botswana,Fruit Primary,1979,"2020.000000""""","44307.000000"""""
Botswana,Fruit Primary,1980,"2120.000000""""","43160.000000"""""
Botswana,Fruit Primary,1981,"2120.000000""""","44575.000000"""""
Botswana,Fruit Primary,1982,"2180.000000""""","48165.000000"""""
Botswana,Fruit Primary,1983,"2180.000000""""","48165.000000"""""
Botswana,Fruit Primary,1984,"2180.000000""""","48165.000000"""""
Botswana,Fruit Primary,1985,"2180.000000""""","48165.000000"""""
Botswana,Fruit Primary,1986,"2180.000000""""","48165.000000"""""
Botswana,Fruit Primary,1987,"2030.000000""""","41872.000000"""""
Botswana,Fruit Primary,1988,"2030.000000""""","41872.000000"""""
Botswana,Fruit Primary,1989,"2330.000000""""","47210.000000"""""
Botswana,Fruit Primary,1990,"2434.000000""""","47432.000000"""""
Botswana,Fruit Primary,1991,"2235.000000""""","47517.000000"""""
Botswana,Fruit Primary,1992,"1974.000000""""","43186.000000"""""
Botswana,Fruit Primary,1993,"2177.000000""""","48383.000000"""""
Botswana,Fruit Primary,1994,"2381.000000""""","48475.000000"""""
Botswana,Fruit Primary,1995,"2086.000000""""","45781.000000"""""
Botswana,Fruit Primary,1996,"2402.000000""""","48043.000000"""""
Botswana,Fruit Primary,1997,"2317.000000""""","45352.000000"""""
Botswana,Fruit Primary,1998,"2010.000000""""","41791.000000"""""
Botswana,Fruit Primary,1999,"2130.000000""""","44601.000000"""""
Botswana,Fruit Primary,2000,"2350.000000""""","45106.000000"""""
Botswana,Fruit Primary,2001,"2221.000000""""","42400.000000"""""
Botswana,Fruit Primary,2002,"2214.000000""""","41626.000000"""""
Botswana,Fruit Primary,2003,"2172.000000""""","40843.000000"""""
Botswana,Fruit Primary,2004,"2176.000000""""","39632.000000"""""
Botswana,Fruit Primary,2005,"2167.000000""""","38662.000000"""""
Botswana,Fruit Primary,2006,"2180.000000""""","37651.000000"""""
Botswana,Fruit Primary,2007,"2146.000000""""","37185.000000"""""
Botswana,Fruit Primary,2008,"2176.000000""""","36075.000000"""""
Botswana,Fruit Primary,2009,"1920.000000""""","31250.000000"""""
Botswana,Fruit Primary,2010,"2057.000000""""","33967.000000"""""
Botswana,Fruit Primary,2011,"2130.000000""""","30986.000000"""""
Botswana,Fruit Primary,2012,"2130.000000""""","33333.000000"""""
Botswana,Fruit Primary,2013,"2017.000000""""","32410.000000"""""
Botswana,Fruit Primary,2014,"2062.000000""""","30757.000000"""""
Botswana,Fruit Primary,2015,"2137.000000""""","50426.000000"""""
Botswana,Fruit Primary,2016,"2225.000000""""","52580.000000"""""
Botswana,Fruit Primary,2017,"2376.000000""""","83182.000000"""""
Botswana,Fruit Primary,2018,"2392.000000""""","84816.000000"""""
Botswana,Fruit Primary,2019,"2573.000000""""","100560.000000"""""
Botswana,Maize,1961,"1376.000000""""","4477.000000"""""
Botswana,Maize,1962,"9308.000000""""","6822.000000"""""
Botswana,Maize,1963,"8000.000000""""","7500.000000"""""
Botswana,Maize,1964,"1214.000000""""","6722.000000"""""
Botswana,Maize,1965,"5716.000000""""","2668.000000"""""
Botswana,Maize,1966,"29236.000000""""","5647.000000"""""
Botswana,Maize,1967,"13686.000000""""","1121.000000"""""
Botswana,Maize,1968,"29550.000000""""","2553.000000"""""
Botswana,Maize,1969,"46629.000000""""","2745.000000"""""
Botswana,Maize,1970,"30297.000000""""","693.000000"""""
Botswana,Maize,1971,"24900.000000""""","6667.000000"""""
Botswana,Maize,1972,"9500.000000""""","10842.000000"""""
Botswana,Maize,1973,"50000.000000""""","4460.000000"""""
Botswana,Maize,1974,"70000.000000""""","4843.000000"""""
Botswana,Maize,1975,"40000.000000""""","7175.000000"""""
Botswana,Maize,1976,"80000.000000""""","7830.000000"""""
Botswana,Maize,1977,"65000.000000""""","5446.000000"""""
Botswana,Maize,1978,"45000.000000""""","3111.000000"""""
Botswana,Maize,1979,"21100.000000""""","1066.000000"""""
Botswana,Maize,1980,"46500.000000""""","2495.000000"""""
Botswana,Maize,1981,"59300.000000""""","3611.000000"""""
Botswana,Maize,1982,"23900.000000""""","5188.000000"""""
Botswana,Maize,1983,"19600.000000""""","4334.000000"""""
Botswana,Maize,1984,"3300.000000""""","1485.000000"""""
Botswana,Maize,1985,"7900.000000""""","1816.000000"""""
Botswana,Maize,1986,"8800.000000""""","4091.000000"""""
Botswana,Maize,1987,"5400.000000""""","6065.000000"""""
Botswana,Maize,1988,"32900.000000""""","2322.000000"""""
Botswana,Maize,1989,"52300.000000""""","3779.000000"""""
Botswana,Maize,1990,"40700.000000""""","2899.000000"""""
Botswana,Maize,1991,"36600.000000""""","3962.000000"""""
Botswana,Maize,1992,"15800.000000""""","1899.000000"""""
Botswana,Maize,1993,"22000.000000""""","1353.000000"""""
Botswana,Maize,1994,"63600.000000""""","1698.000000"""""
Botswana,Maize,1995,"20000.000000""""","9477.000000"""""
Botswana,Maize,1996,"100000.000000""""","2463.000000"""""
Botswana,Maize,1997,"79000.000000""""","2867.000000"""""
Botswana,Maize,1998,"25756.000000""""","910.000000"""""
Botswana,Maize,1999,"34171.000000""""","1111.000000"""""
Botswana,Maize,2000,"83258.000000""""","1123.000000"""""
Botswana,Maize,2001,"24977.000000""""","1992.000000"""""
Botswana,Maize,2002,"55803.000000""""","2947.000000"""""
Botswana,Maize,2003,"7617.000000""""","2144.000000"""""
Botswana,Maize,2004,"43208.000000""""","1743.000000"""""
Botswana,Maize,2005,"70000.000000""""","2297.000000"""""
Botswana,Maize,2006,"60373.000000""""","2511.000000"""""
Botswana,Maize,2007,"17705.000000""""","1219.000000"""""
Botswana,Maize,2008,"48633.000000""""","1844.000000"""""
Botswana,Maize,2009,"82710.000000""""","2429.000000"""""
Botswana,Maize,2010,"65388.000000""""","1617.000000"""""
Botswana,Maize,2011,"101425.000000""""","3473.000000"""""
Botswana,Maize,2012,"56051.000000""""","1370.000000"""""
Botswana,Maize,2013,"45267.000000""""","849.000000"""""
Botswana,Maize,2014,"104197.000000""""","2740.000000"""""
Botswana,Maize,2015,"14857.000000""""","2552.000000"""""
Botswana,Maize,2016,"53553.000000""""","2215.000000"""""
Botswana,Maize,2017,"51030.000000""""","2403.000000"""""
Botswana,Maize,2018,"76608.000000""""","3215.000000"""""
Botswana,Maize,2019,"35862.000000""""","2029.000000"""""
Botswana,Millet,1961,"324.000000""""","4475.000000"""""
Botswana,Millet,1962,"300.000000""""","5000.000000"""""
Botswana,Millet,1963,"300.000000""""","5000.000000"""""
Botswana,Millet,1964,"324.000000""""","8951.000000"""""
Botswana,Millet,1965,"3296.000000""""","2045.000000"""""
Botswana,Millet,1966,"1193.000000""""","4233.000000"""""
Botswana,Millet,1967,"16013.000000""""","3997.000000"""""
Botswana,Millet,1968,"12087.000000""""","6242.000000"""""
Botswana,Millet,1969,"10382.000000""""","6554.000000"""""
Botswana,Millet,1970,"18092.000000""""","702.000000"""""
Botswana,Millet,1971,"29137.000000""""","2059.000000"""""
Botswana,Millet,1972,"10000.000000""""","400.000000"""""
Botswana,Millet,1973,"10000.000000""""","1400.000000"""""
Botswana,Millet,1974,"10000.000000""""","4000.000000"""""
Botswana,Millet,1975,"10000.000000""""","4000.000000"""""
Botswana,Millet,1976,"10000.000000""""","3500.000000"""""
Botswana,Millet,1977,"10000.000000""""","3000.000000"""""
Botswana,Millet,1978,"10000.000000""""","2500.000000"""""
Botswana,Millet,1979,"8000.000000""""","1250.000000"""""
Botswana,Millet,1980,"14300.000000""""","2098.000000"""""
Botswana,Millet,1981,"12700.000000""""","1480.000000"""""
Botswana,Millet,1982,"3400.000000""""","1324.000000"""""
Botswana,Millet,1983,"6300.000000""""","690.000000"""""
Botswana,Millet,1984,"8300.000000""""","861.000000"""""
Botswana,Millet,1985,"9700.000000""""","1907.000000"""""
Botswana,Millet,1986,"10100.000000""""","1287.000000"""""
Botswana,Millet,1987,"5500.000000""""","664.000000"""""
Botswana,Millet,1988,"9100.000000""""","4066.000000"""""
Botswana,Millet,1989,"11500.000000""""","1722.000000"""""
Botswana,Millet,1990,"9000.000000""""","1833.000000"""""
Botswana,Millet,1991,"7300.000000""""","1781.000000"""""
Botswana,Millet,1992,"4000.000000""""","1250.000000"""""
Botswana,Millet,1993,"11000.000000""""","1476.000000"""""
Botswana,Millet,1994,"10000.000000""""","3591.000000"""""
Botswana,Millet,1995,"7000.000000""""","2786.000000"""""
Botswana,Millet,1996,"9000.000000""""","2787.000000"""""
